"Date","Payer","Payer_IBAN","Payee","Payee_IBAN","Purpose","Sales_Type","Amount"
2022-05-30,"Part-time Job","DE6883380299899726848","Marta Peregrin","DE9508558286121115648","Dining","Ingoing",537.8
2023-07-11,"Marta Peregrin","DE9508558286121115648","Rossmann","DE6653381681535392768","Healthcare","Outgoing",-12.45
2020-02-20,"Marta Peregrin","DE9508558286121115648","Uber","DE8003892687615006720","Travel","Outgoing",-146.77
2020-03-08,"Marta Peregrin","DE9508558286121115648","Tonkatsu","DE1150303392903879296","Dining","Outgoing",-26.18
2021-09-11,"Marta Peregrin","DE9508558286121115648","Commerzbank","DE5658538556192070656","Banking","Outgoing",-337.24
2023-07-14,"Marta Peregrin","DE9508558286121115648","Aldi","DE8761143550742417408","Groceries","Outgoing",-12.08
2022-10-30,"Marta Peregrin","DE9508558286121115648","KFC","DE4807508527534082048","Dining","Outgoing",-36.95
2022-08-17,"Marta Peregrin","DE9508558286121115648","Simon Han","DE9580050754826514432","Personal","Outgoing",-24.54
2023-02-14,"Marta Peregrin","DE9508558286121115648","Lufthansa","DE7868907361058518016","Travel","Outgoing",-479.1
2023-05-11,"Marta Peregrin","DE9508558286121115648","Mario Bello","DE6379803178599104512","Dining","Outgoing",-83.97
2023-01-05,"Marta Peregrin","DE9508558286121115648","Bar_Kaschemme","DE6925741003127769088","Entertainment","Outgoing",-37.14
2021-07-24,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Banking","Ingoing",183.69
2020-05-04,"Scholarship Fund","DE9753137744730337280","Marta Peregrin","DE9508558286121115648","Banking","Ingoing",601.75
2021-10-24,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-11.67
2020-10-02,"Marta Peregrin","DE9508558286121115648","Sparkasse","DE2118963466491550208","Banking","Outgoing",-678.21
2021-12-08,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Travel","Ingoing",26.57
2020-10-17,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Shopping","Ingoing",34.41
2023-09-25,"Marta Peregrin","DE9508558286121115648","Aldi","DE8761143550742417408","Groceries","Outgoing",-30.94
2023-01-11,"Parents","DE6510587363271043072","Marta Peregrin","DE9508558286121115648","Entertainment","Ingoing",609.35
2020-06-15,"Marta Peregrin","DE9508558286121115648","Alte Utting","DE5239225650439038976","Entertainment","Outgoing",-26.66
2023-02-19,"Marta Peregrin","DE9508558286121115648","Netto","DE7878679543267935232","Groceries","Outgoing",-7.02
2023-08-11,"Marta Peregrin","DE9508558286121115648","Bar_Altes_Fahnenlager","DE9494821388274429952","Entertainment","Outgoing",-37.6
2023-01-24,"Marta Peregrin","DE9508558286121115648","Aldi","DE8761143550742417408","Groceries","Outgoing",-32.18
2020-12-17,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-13.36
2020-03-03,"Marta Peregrin","DE9508558286121115648","Bahnwaehrter Thiel","DE3175127891357987840","Entertainment","Outgoing",-56.07
2022-11-26,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-40.15
2023-12-20,"Marta Peregrin","DE9508558286121115648","Netto","DE7878679543267935232","Groceries","Outgoing",-28.4
2020-02-28,"Marta Peregrin","DE9508558286121115648","Lidl","DE4989572866819799040","Groceries","Outgoing",-26.27
2020-06-24,"Marta Peregrin","DE9508558286121115648","Deutsche_Bank","DE1515704287216067328","Banking","Outgoing",-771.15
2022-03-09,"Marta Peregrin","DE9508558286121115648","Hotpot Xinjiang","DE3950539729790761984","Dining","Outgoing",-41.5
2020-07-05,"Marta Peregrin","DE9508558286121115648","Subway","DE7833236332284286976","Dining","Outgoing",-65.36
2023-04-19,"Lennard Riede","DE5973372451262548992","Marta Peregrin","DE9508558286121115648","Personal","Ingoing",297.44
2020-12-06,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-54.98
2023-01-20,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-78.23
2021-03-06,"Marta Peregrin","DE9508558286121115648","Angela Merkel","DE4900396985933185024","Personal","Outgoing",-111.28
2022-01-31,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-29.83
2023-09-30,"Marta Peregrin","DE9508558286121115648","Zalando","DE2445041590370237952","Shopping","Outgoing",-62.77
2023-12-15,"Marta Peregrin","DE9508558286121115648","Hilton","DE8870715353405103104","Travel","Outgoing",-135.36
2023-03-09,"Marta Peregrin","DE9508558286121115648","Hilton","DE8870715353405103104","Travel","Outgoing",-281.03
2022-05-09,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-44.64
2020-12-18,"Marta Peregrin","DE9508558286121115648","Vueling","DE9742172547383234560","Travel","Outgoing",-233.21
2022-11-12,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-12.9
2020-05-01,"Marta Peregrin","DE9508558286121115648","Lidl","DE4989572866819799040","Groceries","Outgoing",-13.81
2021-04-15,"Marta Peregrin","DE9508558286121115648","Lufthansa","DE7868907361058518016","Travel","Outgoing",-253.4
2020-08-02,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-19.84
2021-05-03,"Marta Peregrin","DE9508558286121115648","Mario Bello","DE6379803178599104512","Dining","Outgoing",-73.26
2021-06-15,"Marta Peregrin","DE9508558286121115648","Uber","DE8003892687615006720","Travel","Outgoing",-58.38
2023-10-19,"Marta Peregrin","DE9508558286121115648","Vinitus","DE3938079253304749568","Dining","Outgoing",-33.94
2021-06-05,"Marta Peregrin","DE9508558286121115648","Otto","DE5845126851694658560","Shopping","Outgoing",-45.62
2021-12-07,"Marta Peregrin","DE9508558286121115648","Netto","DE7878679543267935232","Groceries","Outgoing",-21.05
2023-11-17,"Part-time Job","DE6883380299899726848","Marta Peregrin","DE9508558286121115648","Personal","Ingoing",506.35
2020-10-09,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-61.96
2022-04-22,"Marta Peregrin","DE9508558286121115648","Honest Greens","DE8685852971393614848","Dining","Outgoing",-20.95
2020-12-24,"Marta Peregrin","DE9508558286121115648","Four Seasons","DE6529687080299482112","Travel","Outgoing",-288.84
2022-09-27,"Marta Peregrin","DE9508558286121115648","Vueling","DE9742172547383234560","Travel","Outgoing",-224.22
2022-10-03,"Marta Peregrin","DE9508558286121115648","Sparkasse","DE2118963466491550208","Banking","Outgoing",-416.54
2022-05-09,"Parents","DE6510587363271043072","Marta Peregrin","DE9508558286121115648","Travel","Ingoing",1077.71
2022-12-22,"Marta Peregrin","DE9508558286121115648","Bar_Werkstatt","DE7208052087109535744","Entertainment","Outgoing",-34.2
2023-02-21,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-7.36
2023-05-31,"Marta Peregrin","DE9508558286121115648","Aldi","DE8761143550742417408","Groceries","Outgoing",-31.96
2021-04-25,"Marta Peregrin","DE9508558286121115648","ING_DiBa","DE1355556365801021440","Banking","Outgoing",-304.19
2020-01-23,"Marta Peregrin","DE9508558286121115648","Bar_Werkstatt","DE7208052087109535744","Entertainment","Outgoing",-52.58
2020-12-22,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-21.35
2023-08-12,"Marta Peregrin","DE9508558286121115648","Restaurant_Mario","DE2713854071917011968","Dining","Outgoing",-81.69
2022-08-21,"Marta Peregrin","DE9508558286121115648","Aldi","DE8761143550742417408","Groceries","Outgoing",-43.44
2020-03-27,"Parents","DE6510587363271043072","Marta Peregrin","DE9508558286121115648","Personal","Ingoing",837.52
2023-08-23,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-47.39
2021-06-11,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-45.77
2023-03-09,"Marta Peregrin","DE9508558286121115648","Restaurant_Mario","DE2713854071917011968","Dining","Outgoing",-7.28
2023-02-14,"Marta Peregrin","DE9508558286121115648","Netto","DE7878679543267935232","Groceries","Outgoing",-8.21
2020-04-05,"Marta Peregrin","DE9508558286121115648","Bahnwaehrter Thiel","DE3175127891357987840","Entertainment","Outgoing",-54.37
2022-04-01,"Marta Peregrin","DE9508558286121115648","Elon Musik","DE5474347964860498944","Personal","Outgoing",-36.13
2022-06-21,"Marta Peregrin","DE9508558286121115648","KFC","DE4807508527534082048","Dining","Outgoing",-20.53
2023-07-06,"Marta Peregrin","DE9508558286121115648","Rossmann","DE6653381681535392768","Healthcare","Outgoing",-6.76
2022-03-31,"Marta Peregrin","DE9508558286121115648","Burger_King","DE4648406022228300800","Dining","Outgoing",-69.76
2022-07-04,"Lennard Riede","DE5973372451262548992","Marta Peregrin","DE9508558286121115648","Dining","Ingoing",190.24
2023-09-02,"Part-time Job","DE6883380299899726848","Marta Peregrin","DE9508558286121115648","Shopping","Ingoing",408.48
2023-03-01,"Marta Peregrin","DE9508558286121115648","Dave","DE5503619982628151296","Personal","Outgoing",-84.57
2023-07-29,"Marta Peregrin","DE9508558286121115648","Ebay","DE9210511167999356928","Shopping","Outgoing",-75.59
2023-11-16,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Shopping","Ingoing",34.93
2021-09-19,"Marta Peregrin","DE9508558286121115648","Mario Bello","DE6379803178599104512","Dining","Outgoing",-14.57
2022-08-02,"Marta Peregrin","DE9508558286121115648","Rossmann","DE6653381681535392768","Healthcare","Outgoing",-15.38
2022-06-29,"Marta Peregrin","DE9508558286121115648","Flink","DE3307658812263980544","Travel","Outgoing",-473.5
2021-12-29,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-20.33
2020-01-13,"Marta Peregrin","DE9508558286121115648","Alte Utting","DE5239225650439038976","Entertainment","Outgoing",-44.63
2023-02-14,"Marta Peregrin","DE9508558286121115648","Edeka","DE5249942460563034112","Groceries","Outgoing",-36.02
2021-05-05,"Marta Peregrin","DE9508558286121115648","Rossmann","DE6653381681535392768","Healthcare","Outgoing",-5.02
2021-12-01,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-7.7
2022-01-19,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-58.75
2023-06-06,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Travel","Ingoing",243.86
2022-11-20,"Part-time Job","DE6883380299899726848","Marta Peregrin","DE9508558286121115648","Travel","Ingoing",597.85
2022-11-13,"Marta Peregrin","DE9508558286121115648","Bahnwaehrter Thiel","DE3175127891357987840","Entertainment","Outgoing",-38.76
2021-08-20,"Marta Peregrin","DE9508558286121115648","Edeka","DE5249942460563034112","Groceries","Outgoing",-47.84
2023-06-02,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-11.76
2022-05-15,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-48.1
2022-07-20,"Marta Peregrin","DE9508558286121115648","Alice","DE7707500817254185984","Personal","Outgoing",-61.03
2020-07-05,"Marta Peregrin","DE9508558286121115648","Burger_King","DE4648406022228300800","Dining","Outgoing",-18.87
2023-09-10,"Parents","DE6510587363271043072","Marta Peregrin","DE9508558286121115648","Banking","Ingoing",895.25
2021-08-25,"Marta Peregrin","DE9508558286121115648","MyToys","DE8794083210639655936","Shopping","Outgoing",-83.35
2023-09-02,"Marta Peregrin","DE9508558286121115648","Netto","DE7878679543267935232","Groceries","Outgoing",-21.1
2020-01-19,"Marta Peregrin","DE9508558286121115648","Alte Utting","DE5239225650439038976","Entertainment","Outgoing",-73.72
2020-02-02,"Marta Peregrin","DE9508558286121115648","Bar_Kaschemme","DE6925741003127769088","Entertainment","Outgoing",-9.7
2021-04-02,"Marta Peregrin","DE9508558286121115648","ING_DiBa","DE1355556365801021440","Banking","Outgoing",-682.71
2022-11-20,"Part-time Job","DE6883380299899726848","Marta Peregrin","DE9508558286121115648","Groceries","Ingoing",383.76
2022-03-14,"Marta Peregrin","DE9508558286121115648","Edeka","DE5249942460563034112","Groceries","Outgoing",-17.85
2023-03-12,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-24.4
2023-07-31,"Marta Peregrin","DE9508558286121115648","Deutsche_Bank","DE1515704287216067328","Banking","Outgoing",-787.66
2022-01-09,"Marta Peregrin","DE9508558286121115648","Alice","DE7707500817254185984","Personal","Outgoing",-13.28
2021-12-30,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-77.17
2023-09-27,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-32.85
2022-03-24,"Marta Peregrin","DE9508558286121115648","Trump Tower","DE4775126670720055296","Travel","Outgoing",-136.24
2023-02-20,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-46.18
2020-03-12,"Marta Peregrin","DE9508558286121115648","Bar_Altes_Fahnenlager","DE9494821388274429952","Entertainment","Outgoing",-59.51
2022-03-20,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-20.66
2022-04-17,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Entertainment","Ingoing",78.86
2021-12-08,"Marta Peregrin","DE9508558286121115648","Waldorf Astoria","DE8178038793848827904","Travel","Outgoing",-125.83
2022-03-21,"Marta Peregrin","DE9508558286121115648","Amazon","DE4327528062509372928","Shopping","Outgoing",-90.53
2020-04-12,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-10.11
2023-12-18,"Marta Peregrin","DE9508558286121115648","Burger_King","DE4648406022228300800","Dining","Outgoing",-63.63
2022-10-18,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-32.26
2020-08-10,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-18.73
2021-04-29,"Marta Peregrin","DE9508558286121115648","Lufthansa","DE7868907361058518016","Travel","Outgoing",-370.66
2021-04-18,"Marta Peregrin","DE9508558286121115648","Rewe","DE8127923757303505920","Groceries","Outgoing",-31.25
2022-01-19,"Marta Peregrin","DE9508558286121115648","Bar_Altes_Fahnenlager","DE9494821388274429952","Entertainment","Outgoing",-38.9
2020-10-02,"Marta Peregrin","DE9508558286121115648","Otto","DE5845126851694658560","Shopping","Outgoing",-15.72
2023-02-05,"Marta Peregrin","DE9508558286121115648","Ritz-Carlton","DE4895018132170661888","Travel","Outgoing",-106.85
2022-10-31,"Marta Peregrin","DE9508558286121115648","Vinitus","DE3938079253304749568","Dining","Outgoing",-76.25
2021-07-14,"Marta Peregrin","DE9508558286121115648","Commerzbank","DE5658538556192070656","Banking","Outgoing",-88.64
2020-09-09,"Marta Peregrin","DE9508558286121115648","Trump Tower","DE4775126670720055296","Travel","Outgoing",-482.54
2020-01-29,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-19.24
2020-08-02,"Marta Peregrin","DE9508558286121115648","Lidl","DE4989572866819799040","Groceries","Outgoing",-23.66
2021-11-07,"Marta Peregrin","DE9508558286121115648","DKB","DE7153848374960944128","Banking","Outgoing",-169.54
2020-12-06,"Marta Peregrin","DE9508558286121115648","Edeka","DE5249942460563034112","Groceries","Outgoing",-28.88
2020-01-30,"Marta Peregrin","DE9508558286121115648","Elon Musik","DE5474347964860498944","Personal","Outgoing",-87.85
2021-03-11,"Marta Peregrin","DE9508558286121115648","Subway","DE7833236332284286976","Dining","Outgoing",-45.81
2020-05-13,"Marta Peregrin","DE9508558286121115648","McDonalds","DE2548233042238280192","Dining","Outgoing",-49.98
2021-12-03,"Marta Peregrin","DE9508558286121115648","Vinitus","DE3938079253304749568","Dining","Outgoing",-40.3
2020-11-06,"Marta Peregrin","DE9508558286121115648","Ritz-Carlton","DE4895018132170661888","Travel","Outgoing",-388.27
2022-07-19,"Marta Peregrin","DE9508558286121115648","Vueling","DE9742172547383234560","Travel","Outgoing",-150.82
2023-06-21,"Marta Peregrin","DE9508558286121115648","Angela Merkel","DE4900396985933185024","Personal","Outgoing",-108.57
2022-11-16,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-45.18
2021-04-06,"Marta Peregrin","DE9508558286121115648","Hotel Mama","DE1788028147071600128","Travel","Outgoing",-61.73
2022-11-21,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-19.03
2020-11-11,"Lennard Riede","DE5973372451262548992","Marta Peregrin","DE9508558286121115648","Travel","Ingoing",255.54
2023-01-12,"Marta Peregrin","DE9508558286121115648","Vueling","DE9742172547383234560","Travel","Outgoing",-342.49
2022-10-24,"Marta Peregrin","DE9508558286121115648","AboutYou","DE8786752427462488064","Shopping","Outgoing",-77.88
2021-09-06,"Marta Peregrin","DE9508558286121115648","Rossmann","DE6653381681535392768","Healthcare","Outgoing",-20.58
2020-06-27,"Parents","DE6510587363271043072","Marta Peregrin","DE9508558286121115648","Groceries","Ingoing",879.25
2023-12-18,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-12.09
2021-02-25,"Marta Peregrin","DE9508558286121115648","Simon Han","DE9580050754826514432","Personal","Outgoing",-64.05
2023-03-31,"Marta Peregrin","DE9508558286121115648","Otto","DE5845126851694658560","Shopping","Outgoing",-15.16
2020-01-18,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Travel","Ingoing",209.34
2020-12-24,"Marta Peregrin","DE9508558286121115648","Subway","DE7833236332284286976","Dining","Outgoing",-86.42
2020-10-17,"Marta Peregrin","DE9508558286121115648","Waldorf Astoria","DE8178038793848827904","Travel","Outgoing",-379.13
2020-08-24,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-8.28
2020-10-14,"Marta Peregrin","DE9508558286121115648","Zalando","DE2445041590370237952","Shopping","Outgoing",-13.89
2021-06-25,"Marta Peregrin","DE9508558286121115648","Burger_King","DE4648406022228300800","Dining","Outgoing",-48.23
2020-06-01,"Marta Peregrin","DE9508558286121115648","Restaurant_Peking","DE7723971013911068672","Dining","Outgoing",-83.85
2020-10-01,"Scholarship Fund","DE9753137744730337280","Marta Peregrin","DE9508558286121115648","Personal","Ingoing",942.53
2021-07-09,"Lennard Riede","DE5973372451262548992","Marta Peregrin","DE9508558286121115648","Groceries","Ingoing",33.08
2021-09-06,"Marta Peregrin","DE9508558286121115648","Otto","DE5845126851694658560","Shopping","Outgoing",-46.22
2022-11-07,"Marta Peregrin","DE9508558286121115648","Restaurant_Mario","DE2713854071917011968","Dining","Outgoing",-6.59
2023-09-15,"Marta Peregrin","DE9508558286121115648","Vinitus","DE3938079253304749568","Dining","Outgoing",-87.24
2020-11-02,"Marta Peregrin","DE9508558286121115648","MyToys","DE8794083210639655936","Shopping","Outgoing",-84.7
2022-05-31,"Marta Peregrin","DE9508558286121115648","MyToys","DE8794083210639655936","Shopping","Outgoing",-10.67
2021-09-15,"Marta Peregrin","DE9508558286121115648","Angela Merkel","DE4900396985933185024","Personal","Outgoing",-12.84
2022-12-06,"Marta Peregrin","DE9508558286121115648","ING_DiBa","DE1355556365801021440","Banking","Outgoing",-510.35
2023-08-19,"Marta Peregrin","DE9508558286121115648","Bar_Altes_Fahnenlager","DE9494821388274429952","Entertainment","Outgoing",-33.79
2021-01-21,"Marta Peregrin","DE9508558286121115648","Rossmann","DE6653381681535392768","Healthcare","Outgoing",-21.87
2021-11-18,"Marta Peregrin","DE9508558286121115648","Vueling","DE9742172547383234560","Travel","Outgoing",-67.31
2020-07-01,"Marta Peregrin","DE9508558286121115648","Commerzbank","DE5658538556192070656","Banking","Outgoing",-707.16
2021-09-21,"Marta Peregrin","DE9508558286121115648","Xi Jingping","DE7330269352765754368","Personal","Outgoing",-9.36
2020-10-13,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-30.4
2021-03-11,"Scholarship Fund","DE9753137744730337280","Marta Peregrin","DE9508558286121115648","Healthcare","Ingoing",530.44
2023-01-25,"Marta Peregrin","DE9508558286121115648","Burger_King","DE4648406022228300800","Dining","Outgoing",-74.81
2022-09-30,"Marta Peregrin","DE9508558286121115648","Sparkasse","DE2118963466491550208","Banking","Outgoing",-747.69
2021-12-01,"Marta Peregrin","DE9508558286121115648","Gorillas","DE4152366071706637824","Travel","Outgoing",-353.07
2021-06-15,"Marta Peregrin","DE9508558286121115648","Amazon","DE4327528062509372928","Shopping","Outgoing",-66.16
2022-09-28,"Marta Peregrin","DE9508558286121115648","Mario Bello","DE6379803178599104512","Dining","Outgoing",-52.66
2023-12-29,"Lennard Riede","DE5973372451262548992","Marta Peregrin","DE9508558286121115648","Travel","Ingoing",85.48
2022-08-09,"Marta Peregrin","DE9508558286121115648","Four Seasons","DE6529687080299482112","Travel","Outgoing",-42.17
2023-01-14,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-27.22
2023-10-27,"Marta Peregrin","DE9508558286121115648","Burger_King","DE4648406022228300800","Dining","Outgoing",-75.88
2023-04-10,"Marta Peregrin","DE9508558286121115648","Lufthansa","DE7868907361058518016","Travel","Outgoing",-243.83
2021-07-23,"Marta Peregrin","DE9508558286121115648","Rewe","DE8127923757303505920","Groceries","Outgoing",-36.83
2023-01-02,"Marta Peregrin","DE9508558286121115648","Tonkatsu","DE1150303392903879296","Dining","Outgoing",-46.7
2022-05-23,"Marta Peregrin","DE9508558286121115648","Angela Merkel","DE4900396985933185024","Personal","Outgoing",-59.53
2022-06-21,"Marta Peregrin","DE9508558286121115648","Shop_Bonprix","DE5889982782537117696","Shopping","Outgoing",-39.5
2020-04-16,"Lennard Riede","DE5973372451262548992","Marta Peregrin","DE9508558286121115648","Personal","Ingoing",20.88
2020-01-17,"Marta Peregrin","DE9508558286121115648","Netto","DE7878679543267935232","Groceries","Outgoing",-33.84
2020-10-22,"Marta Peregrin","DE9508558286121115648","Lidl","DE4989572866819799040","Groceries","Outgoing",-31.66
2020-06-13,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-7.79
2020-07-25,"Marta Peregrin","DE9508558286121115648","Rossmann","DE6653381681535392768","Healthcare","Outgoing",-11.99
2022-09-03,"Marta Peregrin","DE9508558286121115648","Trump Tower","DE4775126670720055296","Travel","Outgoing",-332.38
2020-05-22,"Marta Peregrin","DE9508558286121115648","Commerzbank","DE5658538556192070656","Banking","Outgoing",-655.28
2023-12-23,"Marta Peregrin","DE9508558286121115648","Hotpot Xinjiang","DE3950539729790761984","Dining","Outgoing",-36.21
2020-12-02,"Marta Peregrin","DE9508558286121115648","Deutsche_Bahn","DE9986667950171977728","Travel","Outgoing",-190.98
2023-03-18,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-21.59
2021-10-31,"Marta Peregrin","DE9508558286121115648","Lufthansa","DE7868907361058518016","Travel","Outgoing",-461.88
2020-06-12,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Healthcare","Ingoing",230.36
2023-11-06,"Marta Peregrin","DE9508558286121115648","Hilton","DE8870715353405103104","Travel","Outgoing",-93.5
2022-08-07,"Marta Peregrin","DE9508558286121115648","Subway","DE7833236332284286976","Dining","Outgoing",-33.43
2022-12-25,"Marta Peregrin","DE9508558286121115648","DKB","DE7153848374960944128","Banking","Outgoing",-263.26
2021-06-07,"Marta Peregrin","DE9508558286121115648","Bar_Altes_Fahnenlager","DE9494821388274429952","Entertainment","Outgoing",-16.36
2020-10-09,"Marta Peregrin","DE9508558286121115648","Gorillas","DE4152366071706637824","Travel","Outgoing",-487.14
2020-03-07,"Marta Peregrin","DE9508558286121115648","Alice","DE7707500817254185984","Personal","Outgoing",-18.74
2022-02-25,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-6.41
2022-07-18,"Marta Peregrin","DE9508558286121115648","Amazon","DE4327528062509372928","Shopping","Outgoing",-77.34
2021-06-19,"Marta Peregrin","DE9508558286121115648","Bob","DE4750842226902023168","Personal","Outgoing",-21.13
2023-04-02,"Marta Peregrin","DE9508558286121115648","Bar_Kaschemme","DE6925741003127769088","Entertainment","Outgoing",-5.69
2023-12-05,"Marta Peregrin","DE9508558286121115648","Kaufland","DE2359920643735676928","Groceries","Outgoing",-43.53
2020-02-09,"Marta Peregrin","DE9508558286121115648","Otto","DE5845126851694658560","Shopping","Outgoing",-40.45
2023-04-15,"Marta Peregrin","DE9508558286121115648","Bar_Altes_Fahnenlager","DE9494821388274429952","Entertainment","Outgoing",-39.35
2023-01-13,"Marta Peregrin","DE9508558286121115648","Commerzbank","DE5658538556192070656","Banking","Outgoing",-582.7
2023-04-28,"Marta Peregrin","DE9508558286121115648","Ritz-Carlton","DE4895018132170661888","Travel","Outgoing",-78.51
2020-05-29,"Marta Peregrin","DE9508558286121115648","Amazon","DE4327528062509372928","Shopping","Outgoing",-17.61
2021-09-20,"Marta Peregrin","DE9508558286121115648","Rewe","DE8127923757303505920","Groceries","Outgoing",-44.02
2021-12-27,"Marta Peregrin","DE9508558286121115648","Vueling","DE9742172547383234560","Travel","Outgoing",-263.82
2021-10-25,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-27.18
2021-07-02,"Marta Peregrin","DE9508558286121115648","KFC","DE4807508527534082048","Dining","Outgoing",-68.64
2023-01-29,"Marta Peregrin","DE9508558286121115648","Real","DE5728011834900826112","Groceries","Outgoing",-12.78
2021-03-18,"Marta Peregrin","DE9508558286121115648","Hotel Mama","DE1788028147071600128","Travel","Outgoing",-41.17
2021-09-21,"Marta Peregrin","DE9508558286121115648","Alte Utting","DE5239225650439038976","Entertainment","Outgoing",-45.99
2021-03-07,"Marta Peregrin","DE9508558286121115648","Gorillas","DE4152366071706637824","Travel","Outgoing",-114.05
2022-04-24,"Marta Peregrin","DE9508558286121115648","Lennard Riede","DE5973372451262548992","Personal","Outgoing",-28.1
2021-10-05,"Marta Peregrin","DE9508558286121115648","AboutYou","DE8786752427462488064","Shopping","Outgoing",-96.49
2022-10-03,"Part-time Job","DE6883380299899726848","Marta Peregrin","DE9508558286121115648","Banking","Ingoing",348.68
2023-04-29,"Marta Peregrin","DE9508558286121115648","Uber","DE8003892687615006720","Travel","Outgoing",-146.77
2023-06-11,"Scholarship Fund","DE9753137744730337280","Marta Peregrin","DE9508558286121115648","Groceries","Ingoing",711.09
2023-10-31,"Arsenii Vesnovskyi","DE4951961936661972992","Marta Peregrin","DE9508558286121115648","Groceries","Ingoing",58.43
2023-12-01,"Marta Peregrin","DE9508558286121115648","DM","DE2320044768275693056","Healthcare","Outgoing",-17.88
2023-08-04,"Marta Peregrin","DE9508558286121115648","Zara","DE6545898653334006784","Shopping","Outgoing",-27.6
2022-10-04,"Marta Peregrin","DE9508558286121115648","Bob","DE4750842226902023168","Personal","Outgoing",-68.85
2023-06-26,"Marta Peregrin","DE9508558286121115648","KFC","DE4807508527534082048","Dining","Outgoing",-33.22
2021-03-28,"Marta Peregrin","DE9508558286121115648","Flink","DE3307658812263980544","Travel","Outgoing",-298.91
