"Date","Payer","Payer_IBAN","Payee","Payee_IBAN","Purpose","Sales_Type","Amount"
2020-05-04,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Banking","Ingoing",1175.7
2021-10-24,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-42.27
2020-10-02,"Simon Han","DE2368839200353249792","Sparkasse","DE8982621803181245440","Banking","Outgoing",-1578.95
2021-12-08,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Travel","Ingoing",389.46
2020-10-17,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Shopping","Ingoing",2766.68
2023-09-25,"Simon Han","DE2368839200353249792","Aldi","DE9860309598967433216","Groceries","Outgoing",-28.05
2023-01-11,"Marta Peregrin","DE7194537753937766400","Simon Han","DE2368839200353249792","Entertainment","Ingoing",127.19
2020-06-15,"Simon Han","DE2368839200353249792","Alte Utting","DE3433274562470615040","Entertainment","Outgoing",-46.48
2023-02-19,"Simon Han","DE2368839200353249792","Netto","DE9561831636354326528","Groceries","Outgoing",-12.27
2023-08-11,"Simon Han","DE2368839200353249792","Bar_Altes_Fahnenlager","DE1221828502835705856","Entertainment","Outgoing",-17.39
2023-01-24,"Simon Han","DE2368839200353249792","Aldi","DE9860309598967433216","Groceries","Outgoing",-58.86
2020-12-17,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-27.27
2020-03-03,"Simon Han","DE2368839200353249792","Bahnwaehrter Thiel","DE6583567994879558656","Entertainment","Outgoing",-44.93
2022-11-26,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-55.93
2023-12-20,"Simon Han","DE2368839200353249792","Netto","DE9561831636354326528","Groceries","Outgoing",-53.83
2020-02-28,"Simon Han","DE2368839200353249792","Lidl","DE8223189532989635584","Groceries","Outgoing",-8.78
2020-06-24,"Simon Han","DE2368839200353249792","Deutsche_Bank","DE3486598019720986624","Banking","Outgoing",-1097.55
2022-03-09,"Simon Han","DE2368839200353249792","Hotpot Xinjiang","DE1278202277142554624","Dining","Outgoing",-14.96
2020-07-05,"Simon Han","DE2368839200353249792","Subway","DE9702737620798869504","Dining","Outgoing",-72.69
2023-04-19,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Personal","Ingoing",1569.26
2020-12-06,"Simon Han","DE2368839200353249792","McDonalds","DE5705264793476089856","Dining","Outgoing",-28.39
2023-01-20,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Dining","Ingoing",1152.24
2021-03-06,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Personal","Ingoing",1300.67
2022-01-31,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Groceries","Ingoing",1382.39
2023-09-30,"Simon Han","DE2368839200353249792","Zalando","DE7939559774473309184","Shopping","Outgoing",-47.9
2023-12-15,"Simon Han","DE2368839200353249792","Hilton","DE5435797035694123008","Travel","Outgoing",-847.12
2023-03-09,"Simon Han","DE2368839200353249792","Hilton","DE5435797035694123008","Travel","Outgoing",-327.72
2022-05-09,"Arsenii Vesnovskyi","DE2110123312100768256","Simon Han","DE2368839200353249792","Groceries","Ingoing",174.19
2020-12-18,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Travel","Ingoing",2683.32
2022-11-12,"Arsenii Vesnovskyi","DE2110123312100768256","Simon Han","DE2368839200353249792","Groceries","Ingoing",279.77
2020-05-01,"Simon Han","DE2368839200353249792","Lidl","DE8223189532989635584","Groceries","Outgoing",-16.48
2021-04-15,"Simon Han","DE2368839200353249792","Lufthansa","DE1322769878897816064","Travel","Outgoing",-737.7
2020-08-02,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Groceries","Ingoing",1404.35
2021-05-03,"Simon Han","DE2368839200353249792","Mario Bello","DE5506153674796223488","Dining","Outgoing",-27.81
2021-06-15,"Simon Han","DE2368839200353249792","Uber","DE7578213567147031552","Travel","Outgoing",-817.58
2023-10-19,"Simon Han","DE2368839200353249792","Vinitus","DE6624588777543976960","Dining","Outgoing",-161.28
2021-06-05,"Simon Han","DE2368839200353249792","Otto","DE8079934348352252928","Shopping","Outgoing",-187.36
2021-12-07,"Simon Han","DE2368839200353249792","Netto","DE9561831636354326528","Groceries","Outgoing",-82.94
2023-11-17,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Personal","Ingoing",234.45
2020-10-09,"Simon Han","DE2368839200353249792","McDonalds","DE5705264793476089856","Dining","Outgoing",-162.23
2022-04-22,"Simon Han","DE2368839200353249792","Honest Greens","DE6519649304915219456","Dining","Outgoing",-60.93
2020-12-24,"Simon Han","DE2368839200353249792","Four Seasons","DE7355147182941436928","Travel","Outgoing",-351.61
2022-09-27,"Simon Han","DE2368839200353249792","Vueling","DE9057273870101198848","Travel","Outgoing",-707.84
2022-10-03,"Simon Han","DE2368839200353249792","Sparkasse","DE8982621803181245440","Banking","Outgoing",-225.31
2022-05-09,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Travel","Ingoing",1519.89
2022-12-22,"Simon Han","DE2368839200353249792","Bar_Werkstatt","DE3004710315493866496","Entertainment","Outgoing",-105.83
2023-02-21,"Marta Peregrin","DE7194537753937766400","Simon Han","DE2368839200353249792","Groceries","Ingoing",362.7
2023-05-31,"Simon Han","DE2368839200353249792","Aldi","DE9860309598967433216","Groceries","Outgoing",-74.53
2021-04-25,"Simon Han","DE2368839200353249792","ING_DiBa","DE8229757110355422208","Banking","Outgoing",-2385.77
2020-01-23,"Simon Han","DE2368839200353249792","Bar_Werkstatt","DE3004710315493866496","Entertainment","Outgoing",-149.2
2020-12-22,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-41.09
2023-08-12,"Simon Han","DE2368839200353249792","Restaurant_Mario","DE2343341396423056384","Dining","Outgoing",-172.52
2022-08-21,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Groceries","Ingoing",1584.17
2020-03-27,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Personal","Ingoing",167.29
2023-08-23,"Simon Han","DE2368839200353249792","Real","DE1916702302871271936","Groceries","Outgoing",-14.04
2021-06-11,"Simon Han","DE2368839200353249792","Real","DE1916702302871271936","Groceries","Outgoing",-19.92
2023-03-09,"Simon Han","DE2368839200353249792","Restaurant_Mario","DE2343341396423056384","Dining","Outgoing",-28.62
2023-02-14,"Simon Han","DE2368839200353249792","Netto","DE9561831636354326528","Groceries","Outgoing",-74.61
2020-04-05,"Simon Han","DE2368839200353249792","Bahnwaehrter Thiel","DE6583567994879558656","Entertainment","Outgoing",-44.7
2022-04-01,"Simon Han","DE2368839200353249792","Elon Musik","DE1929755346383899392","Personal","Outgoing",-244.34
2022-06-21,"Simon Han","DE2368839200353249792","KFC","DE8193885221844539392","Dining","Outgoing",-70.18
2023-07-06,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-10.33
2022-03-31,"Simon Han","DE2368839200353249792","Burger_King","DE6106913035269826560","Dining","Outgoing",-28.49
2022-07-04,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Dining","Ingoing",1217.55
2023-09-02,"Arsenii Vesnovskyi","DE2110123312100768256","Simon Han","DE2368839200353249792","Shopping","Ingoing",445.26
2023-03-01,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Personal","Ingoing",480.27
2023-07-29,"Simon Han","DE2368839200353249792","Ebay","DE2450637118425220096","Shopping","Outgoing",-44.56
2023-11-16,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Shopping","Ingoing",483.79
2021-09-19,"Simon Han","DE2368839200353249792","Mario Bello","DE5506153674796223488","Dining","Outgoing",-48.2
2022-08-02,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-30.97
2022-06-29,"Simon Han","DE2368839200353249792","Flink","DE1685303998878225664","Travel","Outgoing",-138.05
2021-12-29,"Simon Han","DE2368839200353249792","McDonalds","DE5705264793476089856","Dining","Outgoing",-14.2
2020-01-13,"Simon Han","DE2368839200353249792","Alte Utting","DE3433274562470615040","Entertainment","Outgoing",-69.85
2023-02-14,"Simon Han","DE2368839200353249792","Edeka","DE3057588542811572224","Groceries","Outgoing",-32.9
2021-05-05,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-22.96
2021-12-01,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-88.46
2022-01-19,"Simon Han","DE2368839200353249792","McDonalds","DE5705264793476089856","Dining","Outgoing",-130.7
2023-06-06,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Travel","Ingoing",2984.37
2022-11-20,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Travel","Ingoing",10.94
2022-11-13,"Simon Han","DE2368839200353249792","Bahnwaehrter Thiel","DE6583567994879558656","Entertainment","Outgoing",-76.58
2021-08-20,"Simon Han","DE2368839200353249792","Edeka","DE3057588542811572224","Groceries","Outgoing",-39.28
2023-06-02,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Groceries","Ingoing",1263.87
2022-05-15,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-32.21
2022-07-20,"Simon Han","DE2368839200353249792","Alice","DE4340492459014057984","Personal","Outgoing",-156.88
2020-07-05,"Simon Han","DE2368839200353249792","Burger_King","DE6106913035269826560","Dining","Outgoing",-154.66
2023-09-10,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Banking","Ingoing",2557.6
2021-08-25,"Family","DE8345305157592519680","Simon Han","DE2368839200353249792","Shopping","Ingoing",674.28
2023-09-02,"Simon Han","DE2368839200353249792","Netto","DE9561831636354326528","Groceries","Outgoing",-22.25
2020-01-19,"Simon Han","DE2368839200353249792","Alte Utting","DE3433274562470615040","Entertainment","Outgoing",-28.72
2020-02-02,"Simon Han","DE2368839200353249792","Bar_Kaschemme","DE9625475594773889024","Entertainment","Outgoing",-109.84
2021-04-02,"Simon Han","DE2368839200353249792","ING_DiBa","DE8229757110355422208","Banking","Outgoing",-2402.79
2022-11-20,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Groceries","Ingoing",1917.8
2022-03-14,"Simon Han","DE2368839200353249792","Edeka","DE3057588542811572224","Groceries","Outgoing",-45.39
2023-03-12,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-53
2023-07-31,"Simon Han","DE2368839200353249792","Deutsche_Bank","DE3486598019720986624","Banking","Outgoing",-1967.34
2022-01-09,"Simon Han","DE2368839200353249792","Alice","DE4340492459014057984","Personal","Outgoing",-184.89
2021-12-30,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Dining","Ingoing",1460.27
2023-09-27,"Simon Han","DE2368839200353249792","Real","DE1916702302871271936","Groceries","Outgoing",-61.95
2022-03-24,"Simon Han","DE2368839200353249792","Trump Tower","DE6512720069382339584","Travel","Outgoing",-958.69
2023-02-20,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-69.39
2020-03-12,"Family","DE8345305157592519680","Simon Han","DE2368839200353249792","Entertainment","Ingoing",912.51
2022-03-20,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-23.69
2022-04-17,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Entertainment","Ingoing",2103.36
2021-12-08,"Simon Han","DE2368839200353249792","Waldorf Astoria","DE7230062956456094720","Travel","Outgoing",-887.4
2022-03-21,"Simon Han","DE2368839200353249792","Amazon","DE6910787645960226816","Shopping","Outgoing",-197.56
2020-04-12,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-31.62
2023-12-18,"Simon Han","DE2368839200353249792","Burger_King","DE6106913035269826560","Dining","Outgoing",-163.31
2022-10-18,"Simon Han","DE2368839200353249792","McDonalds","DE5705264793476089856","Dining","Outgoing",-58.82
2020-08-10,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-35.42
2021-04-29,"Simon Han","DE2368839200353249792","Lufthansa","DE1322769878897816064","Travel","Outgoing",-742.41
2021-04-18,"Simon Han","DE2368839200353249792","Rewe","DE2092100929468870144","Groceries","Outgoing",-43.71
2022-01-19,"Simon Han","DE2368839200353249792","Bar_Altes_Fahnenlager","DE1221828502835705856","Entertainment","Outgoing",-125.46
2020-10-02,"Simon Han","DE2368839200353249792","Otto","DE8079934348352252928","Shopping","Outgoing",-124.76
2023-02-05,"Simon Han","DE2368839200353249792","Ritz-Carlton","DE4016011783387511808","Travel","Outgoing",-483.56
2022-10-31,"Simon Han","DE2368839200353249792","Vinitus","DE6624588777543976960","Dining","Outgoing",-32.11
2021-07-14,"Simon Han","DE2368839200353249792","Commerzbank","DE7603333923500030976","Banking","Outgoing",-59.07
2020-09-09,"Simon Han","DE2368839200353249792","Trump Tower","DE6512720069382339584","Travel","Outgoing",-928.77
2020-01-29,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-47.71
2020-08-02,"Simon Han","DE2368839200353249792","Lidl","DE8223189532989635584","Groceries","Outgoing",-52.75
2021-11-07,"Simon Han","DE2368839200353249792","DKB","DE3576542508555576320","Banking","Outgoing",-604.77
2020-12-06,"Simon Han","DE2368839200353249792","Edeka","DE3057588542811572224","Groceries","Outgoing",-86.91
2020-01-30,"Simon Han","DE2368839200353249792","Elon Musik","DE1929755346383899392","Personal","Outgoing",-94.06
2021-03-11,"Arsenii Vesnovskyi","DE2110123312100768256","Simon Han","DE2368839200353249792","Dining","Ingoing",250.09
2020-05-13,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Dining","Ingoing",474.15
2021-12-03,"Simon Han","DE2368839200353249792","Vinitus","DE6624588777543976960","Dining","Outgoing",-102.58
2020-11-06,"Simon Han","DE2368839200353249792","Ritz-Carlton","DE4016011783387511808","Travel","Outgoing",-53.12
2022-07-19,"Simon Han","DE2368839200353249792","Vueling","DE9057273870101198848","Travel","Outgoing",-910.77
2023-06-21,"Simon Han","DE2368839200353249792","Angela Merkel","DE9907384504564105216","Personal","Outgoing",-37.89
2022-11-16,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-33.25
2021-04-06,"Marta Peregrin","DE7194537753937766400","Simon Han","DE2368839200353249792","Travel","Ingoing",121.13
2022-11-21,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-11.98
2020-11-11,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Travel","Ingoing",56.36
2023-01-12,"Simon Han","DE2368839200353249792","Vueling","DE9057273870101198848","Travel","Outgoing",-578.23
2022-10-24,"Simon Han","DE2368839200353249792","AboutYou","DE3967883987119421440","Shopping","Outgoing",-174.36
2021-09-06,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-6.49
2020-06-27,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Groceries","Ingoing",2896.97
2023-12-18,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-43.1
2021-02-25,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Personal","Ingoing",348.97
2023-03-31,"Simon Han","DE2368839200353249792","Otto","DE8079934348352252928","Shopping","Outgoing",-135.04
2020-01-18,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Travel","Ingoing",171.79
2020-12-24,"Simon Han","DE2368839200353249792","Subway","DE9702737620798869504","Dining","Outgoing",-31.46
2020-10-17,"Simon Han","DE2368839200353249792","Waldorf Astoria","DE7230062956456094720","Travel","Outgoing",-352.5
2020-08-24,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-29.32
2020-10-14,"Simon Han","DE2368839200353249792","Zalando","DE7939559774473309184","Shopping","Outgoing",-64.15
2021-06-25,"Simon Han","DE2368839200353249792","Burger_King","DE6106913035269826560","Dining","Outgoing",-80.21
2020-06-01,"Family","DE8345305157592519680","Simon Han","DE2368839200353249792","Dining","Ingoing",799.89
2020-10-01,"Family","DE8345305157592519680","Simon Han","DE2368839200353249792","Personal","Ingoing",925.1
2021-07-09,"Family","DE8345305157592519680","Simon Han","DE2368839200353249792","Groceries","Ingoing",1185.39
2021-09-06,"Simon Han","DE2368839200353249792","Otto","DE8079934348352252928","Shopping","Outgoing",-12.35
2022-11-07,"Simon Han","DE2368839200353249792","Restaurant_Mario","DE2343341396423056384","Dining","Outgoing",-148.22
2023-09-15,"Simon Han","DE2368839200353249792","Vinitus","DE6624588777543976960","Dining","Outgoing",-24.68
2020-11-02,"Simon Han","DE2368839200353249792","MyToys","DE7857086237287148544","Shopping","Outgoing",-71.56
2022-05-31,"Simon Han","DE2368839200353249792","MyToys","DE7857086237287148544","Shopping","Outgoing",-134.39
2021-09-15,"Simon Han","DE2368839200353249792","Angela Merkel","DE9907384504564105216","Personal","Outgoing",-158.16
2022-12-06,"Simon Han","DE2368839200353249792","ING_DiBa","DE8229757110355422208","Banking","Outgoing",-2083.55
2023-08-19,"Simon Han","DE2368839200353249792","Bar_Altes_Fahnenlager","DE1221828502835705856","Entertainment","Outgoing",-6.24
2021-01-21,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-45.25
2021-11-18,"Simon Han","DE2368839200353249792","Vueling","DE9057273870101198848","Travel","Outgoing",-541.97
2020-07-01,"Simon Han","DE2368839200353249792","Commerzbank","DE7603333923500030976","Banking","Outgoing",-851.09
2021-09-21,"Simon Han","DE2368839200353249792","Xi Jingping","DE3503290910972282368","Personal","Outgoing",-51.51
2020-10-13,"Simon Han","DE2368839200353249792","Real","DE1916702302871271936","Groceries","Outgoing",-64.6
2021-03-11,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Healthcare","Ingoing",433.37
2023-01-25,"Simon Han","DE2368839200353249792","Burger_King","DE6106913035269826560","Dining","Outgoing",-120.06
2022-09-30,"Simon Han","DE2368839200353249792","Sparkasse","DE8982621803181245440","Banking","Outgoing",-2211.28
2021-12-01,"Simon Han","DE2368839200353249792","Gorillas","DE9118758361088111616","Travel","Outgoing",-104.74
2021-06-15,"Simon Han","DE2368839200353249792","Amazon","DE6910787645960226816","Shopping","Outgoing",-12.67
2022-09-28,"Simon Han","DE2368839200353249792","Mario Bello","DE5506153674796223488","Dining","Outgoing",-40.98
2023-12-29,"Marta Peregrin","DE7194537753937766400","Simon Han","DE2368839200353249792","Travel","Ingoing",412.69
2022-08-09,"Simon Han","DE2368839200353249792","Four Seasons","DE7355147182941436928","Travel","Outgoing",-337.53
2023-01-14,"Family","DE8345305157592519680","Simon Han","DE2368839200353249792","Groceries","Ingoing",785.79
2023-10-27,"Simon Han","DE2368839200353249792","Burger_King","DE6106913035269826560","Dining","Outgoing",-30.39
2023-04-10,"Simon Han","DE2368839200353249792","Lufthansa","DE1322769878897816064","Travel","Outgoing",-449.02
2021-07-23,"Simon Han","DE2368839200353249792","Rewe","DE2092100929468870144","Groceries","Outgoing",-88.49
2023-01-02,"Simon Han","DE2368839200353249792","Tonkatsu","DE6049314683768898560","Dining","Outgoing",-147.72
2022-05-23,"Simon Han","DE2368839200353249792","Angela Merkel","DE9907384504564105216","Personal","Outgoing",-138.14
2022-06-21,"Simon Han","DE2368839200353249792","Shop_Bonprix","DE4447451666463166464","Shopping","Outgoing",-153.38
2020-04-16,"Marta Peregrin","DE7194537753937766400","Simon Han","DE2368839200353249792","Personal","Ingoing",402.02
2020-01-17,"Simon Han","DE2368839200353249792","Netto","DE9561831636354326528","Groceries","Outgoing",-24.61
2020-10-22,"Simon Han","DE2368839200353249792","Lidl","DE8223189532989635584","Groceries","Outgoing",-31.06
2020-06-13,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-33.15
2020-07-25,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-15.36
2022-09-03,"Simon Han","DE2368839200353249792","Trump Tower","DE6512720069382339584","Travel","Outgoing",-337.22
2020-05-22,"Simon Han","DE2368839200353249792","Commerzbank","DE7603333923500030976","Banking","Outgoing",-456.69
2023-12-23,"Simon Han","DE2368839200353249792","Hotpot Xinjiang","DE1278202277142554624","Dining","Outgoing",-161.57
2020-12-02,"Simon Han","DE2368839200353249792","Deutsche_Bahn","DE3255589407170191360","Travel","Outgoing",-784
2023-03-18,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-10.51
2021-10-31,"Simon Han","DE2368839200353249792","Lufthansa","DE1322769878897816064","Travel","Outgoing",-635.85
2020-06-12,"Family","DE8345305157592519680","Simon Han","DE2368839200353249792","Healthcare","Ingoing",1293.82
2023-11-06,"Simon Han","DE2368839200353249792","Hilton","DE5435797035694123008","Travel","Outgoing",-482.68
2022-08-07,"Simon Han","DE2368839200353249792","Subway","DE9702737620798869504","Dining","Outgoing",-165.63
2022-12-25,"Simon Han","DE2368839200353249792","DKB","DE3576542508555576320","Banking","Outgoing",-1131.59
2021-06-07,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Entertainment","Ingoing",1004.53
2020-10-09,"Simon Han","DE2368839200353249792","Gorillas","DE9118758361088111616","Travel","Outgoing",-776.98
2020-03-07,"Simon Han","DE2368839200353249792","Alice","DE4340492459014057984","Personal","Outgoing",-186.65
2022-02-25,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-24.81
2022-07-18,"Simon Han","DE2368839200353249792","Amazon","DE6910787645960226816","Shopping","Outgoing",-78.08
2021-06-19,"Simon Han","DE2368839200353249792","Bob","DE5348919193958862848","Personal","Outgoing",-78.46
2023-04-02,"Simon Han","DE2368839200353249792","Bar_Kaschemme","DE9625475594773889024","Entertainment","Outgoing",-83.86
2023-12-05,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Groceries","Ingoing",2269.81
2020-02-09,"Simon Han","DE2368839200353249792","Otto","DE8079934348352252928","Shopping","Outgoing",-84.77
2023-04-15,"Simon Han","DE2368839200353249792","Bar_Altes_Fahnenlager","DE1221828502835705856","Entertainment","Outgoing",-50.35
2023-01-13,"Simon Han","DE2368839200353249792","Commerzbank","DE7603333923500030976","Banking","Outgoing",-1901.13
2023-04-28,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Travel","Ingoing",35.22
2020-05-29,"Simon Han","DE2368839200353249792","Amazon","DE6910787645960226816","Shopping","Outgoing",-166.44
2021-09-20,"Simon Han","DE2368839200353249792","Rewe","DE2092100929468870144","Groceries","Outgoing",-91.66
2021-12-27,"Simon Han","DE2368839200353249792","Vueling","DE9057273870101198848","Travel","Outgoing",-730.37
2021-10-25,"Simon Han","DE2368839200353249792","Real","DE1916702302871271936","Groceries","Outgoing",-18.7
2021-07-02,"Simon Han","DE2368839200353249792","KFC","DE8193885221844539392","Dining","Outgoing",-85.09
2023-01-29,"Simon Han","DE2368839200353249792","Real","DE1916702302871271936","Groceries","Outgoing",-31.12
2021-03-18,"Simon Han","DE2368839200353249792","Hotel Mama","DE6599609784083440640","Travel","Outgoing",-352.34
2021-09-21,"Simon Han","DE2368839200353249792","Alte Utting","DE3433274562470615040","Entertainment","Outgoing",-30.17
2021-03-07,"Simon Han","DE2368839200353249792","Gorillas","DE9118758361088111616","Travel","Outgoing",-458.1
2022-04-24,"Simon Han","DE2368839200353249792","Lennard Riede","DE2664314786205068288","Personal","Outgoing",-187.81
2021-10-05,"Simon Han","DE2368839200353249792","AboutYou","DE3967883987119421440","Shopping","Outgoing",-87.92
2022-10-03,"Marta Peregrin","DE7194537753937766400","Simon Han","DE2368839200353249792","Banking","Ingoing",321.42
2023-04-29,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Travel","Ingoing",2581.24
2023-06-11,"Arsenii Vesnovskyi","DE2110123312100768256","Simon Han","DE2368839200353249792","Groceries","Ingoing",343.55
2023-10-31,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Groceries","Ingoing",1204.8
2023-12-01,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Healthcare","Ingoing",417.96
2023-08-04,"Simon Han","DE2368839200353249792","Zara","DE8132323497906327552","Shopping","Outgoing",-146.91
2022-10-04,"Simon Han","DE2368839200353249792","Bob","DE5348919193958862848","Personal","Outgoing",-56.93
2023-06-26,"Simon Han","DE2368839200353249792","KFC","DE8193885221844539392","Dining","Outgoing",-32.84
2021-03-28,"Simon Han","DE2368839200353249792","Flink","DE1685303998878225664","Travel","Outgoing",-553.69
2021-09-25,"Simon Han","DE2368839200353249792","Ritz-Carlton","DE4016011783387511808","Travel","Outgoing",-92.15
2022-04-30,"Simon Han","DE2368839200353249792","Ritz-Carlton","DE4016011783387511808","Travel","Outgoing",-369.92
2021-07-23,"Simon Han","DE2368839200353249792","Bob","DE5348919193958862848","Personal","Outgoing",-152.42
2022-05-20,"Simon Han","DE2368839200353249792","Bar_Altes_Fahnenlager","DE1221828502835705856","Entertainment","Outgoing",-29.08
2022-02-01,"Simon Han","DE2368839200353249792","Jose","DE7216270425822585856","Personal","Outgoing",-166.95
2023-06-09,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-26.26
2021-03-03,"Simon Han","DE2368839200353249792","Real","DE1916702302871271936","Groceries","Outgoing",-85.5
2023-07-13,"Simon Han","DE2368839200353249792","Lidl","DE8223189532989635584","Groceries","Outgoing",-32.73
2020-11-10,"Simon Han","DE2368839200353249792","Waldorf Astoria","DE7230062956456094720","Travel","Outgoing",-771.95
2021-01-26,"Simon Han","DE2368839200353249792","Kaufland","DE6104589911177754624","Groceries","Outgoing",-94.24
2020-11-14,"Simon Han","DE2368839200353249792","Bahnwaehrter Thiel","DE6583567994879558656","Entertainment","Outgoing",-90.11
2023-03-17,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Groceries","Ingoing",488.14
2021-05-14,"Simon Han","DE2368839200353249792","Edeka","DE3057588542811572224","Groceries","Outgoing",-76.76
2020-02-07,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-49.04
2020-08-18,"Simon Han","DE2368839200353249792","Burger_King","DE6106913035269826560","Dining","Outgoing",-33.6
2022-06-14,"Lennard Riede","DE2664314786205068288","Simon Han","DE2368839200353249792","Shopping","Ingoing",396.35
2020-10-13,"Simon Han","DE2368839200353249792","Tonkatsu","DE6049314683768898560","Dining","Outgoing",-27.23
2020-10-16,"Simon Han","DE2368839200353249792","Vueling","DE9057273870101198848","Travel","Outgoing",-276.37
2023-02-14,"Simon Han","DE2368839200353249792","Rossmann","DE4338363948045298688","Healthcare","Outgoing",-10.04
2021-03-18,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Groceries","Ingoing",1746.8
2020-03-16,"Simon Han","DE2368839200353249792","Charlie","DE8580159108620137472","Personal","Outgoing",-131.87
2020-11-28,"Pension Fund","DE7505232906201853952","Simon Han","DE2368839200353249792","Travel","Ingoing",2786.27
2020-01-28,"Government","DE6797807568684220416","Simon Han","DE2368839200353249792","Personal","Ingoing",1745.84
2021-01-16,"Simon Han","DE2368839200353249792","DM","DE4437271451111882752","Healthcare","Outgoing",-44.17
2021-11-14,"Simon Han","DE2368839200353249792","Bar_Kaschemme","DE9625475594773889024","Entertainment","Outgoing",-123.56
2020-01-07,"Simon Han","DE2368839200353249792","Aldi","DE9860309598967433216","Groceries","Outgoing",-81.38
